pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,sex_diff,sex_equal,district_diff,district_equal,education_diff,education_equal,marital_status_diff,marital_status_equal,B_year_diff,B_year_equal,employment_status_diff,employment_status_equal,industry_diff,industry_equal,main_activity_diff,main_activity_equal,age_match,overall_similarity
1528,0,,,1878.2308164866213,1915.0,0.9999995950441737,0.0,1,0.0,1,4.0,0,1.0,0,29.0,0,3.0,0,1878.0,0,0.0,1,0,0.3333333333333333
1529,0,,,24.124676163629637,34.0,0.9999932448218335,0.0,1,0.0,1,4.0,0,1.0,0,23.0,0,0.0,1,0.0,1,6.0,0,0,0.4444444444444444
1530,0,,,47.43416490252569,56.0,0.9999945910903552,0.0,1,0.0,1,2.0,0,1.0,0,47.0,0,6.0,0,0.0,1,0.0,1,0,0.4444444444444444
1531,0,,,47712.00664403039,47742.0,0.040903257594429365,0.0,1,0.0,1,2.0,0,1.0,0,25.0,0,2.0,0,47712.0,0,0.0,1,1,0.4444444444444444
1532,0,,,86904.00304934174,86936.0,0.02214986218910253,0.0,1,0.0,1,3.0,0,0.0,1,22.0,0,1.0,0,86904.0,0,6.0,0,1,0.4444444444444444
1533,0,,,18113.00303649287,18129.0,0.10861323446315763,0.0,1,0.0,1,5.0,0,0.0,1,9.0,0,0.0,1,18113.0,0,2.0,0,0,0.4444444444444444
1534,0,,,50090.010271510226,50125.0,0.9942478747448801,0.0,1,0.0,1,2.0,0,1.0,0,32.0,0,0.0,1,50090.0,0,0.0,1,0,0.4444444444444444
1535,0,,,81302.00180807358,81322.0,0.02385079696644954,0.0,1,0.0,1,2.0,0,0.0,1,17.0,0,1.0,0,81302.0,0,0.0,1,0,0.4444444444444444
1536,0,,,95.36246641105713,120.0,0.9989434831417381,0.0,1,0.0,1,2.0,0,1.0,0,25.0,0,0.0,1,0.0,1,92.0,0,0,0.4444444444444444
1537,0,,,35287.000495933346,35296.0,0.9948481845165941,1.0,0,0.0,1,3.0,0,0.0,1,5.0,0,0.0,1,35287.0,0,0.0,1,0,0.4444444444444444
1538,0,,,24.515301344262525,35.0,0.9999905944584689,0.0,1,0.0,1,8.0,0,2.0,0,23.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1539,0,,,23.08679276123039,33.0,0.9999937300373951,0.0,1,0.0,1,3.0,0,2.0,0,22.0,0,0.0,1,0.0,1,6.0,0,0,0.4444444444444444
1540,0,,,47599.00017857518,47604.0,0.04091026617862881,0.0,1,0.0,1,4.0,0,0.0,1,1.0,0,0.0,1,47599.0,0,0.0,1,0,0.5555555555555556
1541,0,,,44.74371464239419,58.0,0.9999802654132544,0.0,1,0.0,1,12.0,0,3.0,0,43.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1542,0,,,41002.003109604295,41027.0,0.04856400598317634,0.0,1,0.0,1,3.0,0,1.0,0,14.0,0,0.0,1,41002.0,0,7.0,0,1,0.4444444444444444
1543,0,,,5.291502622129181,8.0,0.9999964782060059,1.0,0,0.0,1,5.0,0,0.0,1,1.0,0,0.0,1,0.0,1,1.0,0,0,0.4444444444444444
1544,0,,,42.720018726587654,53.0,0.9999924709164472,0.0,1,0.0,1,5.0,0,0.0,1,42.0,0,0.0,1,0.0,1,6.0,0,0,0.5555555555555556
1545,0,,,6.782329983125268,12.0,0.9999971754306162,1.0,0,0.0,1,4.0,0,0.0,1,5.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1546,0,,,19.4164878389476,27.0,0.9999932778094334,0.0,1,0.0,1,7.0,0,0.0,1,18.0,0,0.0,1,0.0,1,2.0,0,0,0.5555555555555556
1547,0,,,69102.00570895175,69133.0,0.02802737896285523,1.0,0,0.0,1,2.0,0,0.0,1,28.0,0,0.0,1,69102.0,0,0.0,1,0,0.4444444444444444
1548,0,,,64200.00457943909,64230.0,0.030345156356028635,0.0,1,0.0,1,2.0,0,2.0,0,24.0,0,0.0,1,64200.0,0,2.0,0,1,0.4444444444444444
1549,0,,,63.671029518926424,78.0,0.9999888827374984,1.0,0,0.0,1,2.0,0,0.0,1,63.0,0,4.0,0,0.0,1,8.0,0,1,0.4444444444444444
1550,0,,,39.57271787481876,48.0,0.9999940228599176,0.0,1,0.0,1,3.0,0,0.0,1,39.0,0,0.0,1,0.0,1,6.0,0,0,0.5555555555555556
1551,0,,,20.663978319771825,29.0,0.9999917347250407,0.0,1,0.0,1,1.0,0,1.0,0,19.0,0,0.0,1,0.0,1,8.0,0,1,0.5555555555555556
1552,0,,,30000.00114999998,30011.0,0.9999180611191011,1.0,0,0.0,1,2.0,0,0.0,1,8.0,0,0.0,1,30000.0,0,0.0,1,0,0.4444444444444444
1553,0,,,32.14031735997639,37.0,0.9999988295872576,1.0,0,0.0,1,2.0,0,0.0,1,32.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1554,0,,,105.00476179678711,134.0,0.9987116386124673,1.0,0,0.0,1,1.0,0,0.0,1,32.0,0,0.0,1,0.0,1,100.0,0,0,0.4444444444444444
1555,0,,,11.090536506409418,19.0,0.9999877652174853,1.0,0,0.0,1,4.0,0,0.0,1,5.0,0,0.0,1,0.0,1,9.0,0,1,0.5555555555555556
1556,0,,,34.72751070837067,48.0,0.9999851753252278,1.0,0,0.0,1,10.0,0,0.0,1,33.0,0,0.0,1,0.0,1,4.0,0,0,0.4444444444444444
1557,0,,,31102.001511156803,31118.0,0.9954041448766742,1.0,0,0.0,1,5.0,0,0.0,1,8.0,0,2.0,0,31102.0,0,0.0,1,1,0.4444444444444444
1558,0,,,2994.069638468685,3019.0,0.9997435932322792,1.0,0,0.0,1,0.0,1,0.0,1,20.0,0,4.0,0,2994.0,0,0.0,1,0,0.4444444444444444
1559,0,,,23.194827009486403,28.0,0.9999988075174905,0.0,1,0.0,1,2.0,0,1.0,0,23.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1560,0,,,73089.00621844573,73124.0,0.9878061878184347,0.0,1,0.0,1,1.0,0,0.0,1,30.0,0,2.0,0,73089.0,0,2.0,0,1,0.4444444444444444
1561,0,,,11.224972160321824,14.0,0.9999993378780185,1.0,0,0.0,1,0.0,1,0.0,1,11.0,0,0.0,1,0.0,1,2.0,0,0,0.5555555555555556
1562,0,,,56211.027450136506,56279.0,0.03435242971319585,0.0,1,0.0,1,13.0,0,1.0,0,54.0,0,0.0,1,56211.0,0,0.0,1,1,0.5555555555555556
1563,0,,,7.0710678118654755,8.0,0.9999938185243161,1.0,0,0.0,1,7.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0.6666666666666666
1564,0,,,11012.02025061705,11036.0,0.17761427943394625,1.0,0,0.0,1,2.0,0,0.0,1,21.0,0,0.0,1,11012.0,0,0.0,1,0,0.4444444444444444
1565,0,,,44897.005679666436,44925.0,0.999866344806858,1.0,0,0.0,1,5.0,0,0.0,1,22.0,0,0.0,1,44897.0,0,0.0,1,0,0.4444444444444444
1566,0,,,20.273134932713294,31.0,0.9999891353462099,1.0,0,0.0,1,2.0,0,1.0,0,18.0,0,0.0,1,0.0,1,9.0,0,1,0.4444444444444444
1567,0,,,30.757112998459398,42.0,0.9999862270267176,1.0,0,0.0,1,2.0,0,0.0,1,29.0,0,0.0,1,0.0,1,10.0,0,0,0.4444444444444444
1568,0,,,25291.004705230673,25311.0,0.9920489759358833,0.0,1,0.0,1,3.0,0,0.0,1,15.0,0,2.0,0,25291.0,0,0.0,1,0,0.4444444444444444
1569,0,,,32.14031735997639,43.0,0.9999907274277402,0.0,1,0.0,1,8.0,0,2.0,0,31.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1570,0,,,41.90465367951393,54.0,0.9999898505231987,1.0,0,0.0,1,7.0,0,0.0,1,41.0,0,0.0,1,0.0,1,5.0,0,1,0.5555555555555556
1571,0,,,32979.02058885315,33027.0,0.9998590764429099,0.0,1,0.0,1,2.0,0,0.0,1,36.0,0,3.0,0,32979.0,0,7.0,0,1,0.4444444444444444
1572,0,,,97007.0000463884,97012.0,0.019997139522873963,1.0,0,0.0,1,2.0,0,0.0,1,2.0,0,0.0,1,97007.0,0,0.0,1,0,0.4444444444444444
1573,0,,,37010.001202377716,37023.0,0.990197866157467,0.0,1,0.0,1,2.0,0,0.0,1,9.0,0,2.0,0,37010.0,0,0.0,1,0,0.4444444444444444
1574,0,,,37.429934544425805,45.0,0.9999959978947806,0.0,1,0.0,1,4.0,0,0.0,1,37.0,0,4.0,0,0.0,1,0.0,1,0,0.5555555555555556
1575,0,,,82905.00043423194,82917.0,0.9930307552042601,0.0,1,0.0,1,8.0,0,2.0,0,2.0,0,0.0,1,82905.0,0,0.0,1,1,0.5555555555555556
1576,0,,,28.30194339616981,35.0,0.9999975528836333,0.0,1,0.0,1,3.0,0,2.0,0,28.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1577,0,,,35.86084215408221,46.0,0.9999923784222408,0.0,1,0.0,1,5.0,0,0.0,1,35.0,0,0.0,1,0.0,1,6.0,0,0,0.5555555555555556
1578,0,,,41005.00246311418,41023.0,0.9947289139770308,1.0,0,0.0,1,2.0,0,1.0,0,14.0,0,0.0,1,41005.0,0,0.0,1,1,0.4444444444444444
1579,0,,,36503.0292304625,36555.0,0.9904912683942344,0.0,1,0.0,1,1.0,0,1.0,0,46.0,0,4.0,0,36503.0,0,0.0,1,1,0.4444444444444444
1580,0,,,45403.023236344074,45459.0,0.04269873360868737,0.0,1,0.0,1,2.0,0,0.0,1,45.0,0,0.0,1,45403.0,0,9.0,0,1,0.5555555555555556
1581,0,,,25.903667693977237,35.0,0.9999936595663963,1.0,0,0.0,1,6.0,0,0.0,1,25.0,0,0.0,1,0.0,1,3.0,0,0,0.4444444444444444
1582,0,,,36970.00359751132,36994.0,0.9998513988010925,0.0,1,0.0,1,2.0,0,0.0,1,15.0,0,1.0,0,36970.0,0,6.0,0,0,0.3333333333333333
1583,0,,,21.118712081942874,30.0,0.9999891859065101,0.0,1,0.0,1,9.0,0,0.0,1,19.0,0,0.0,1,0.0,1,2.0,0,0,0.5555555555555556
1584,0,,,97007.01489067684,97072.0,0.019705247841928064,0.0,1,0.0,1,8.0,0,0.0,1,53.0,0,4.0,0,97007.0,0,0.0,1,1,0.5555555555555556
1585,0,,,58.86425061104575,73.0,0.9999869386463004,1.0,0,0.0,1,6.0,0,0.0,1,58.0,0,0.0,1,0.0,1,8.0,0,1,0.5555555555555556
1586,0,,,41.400483088968905,50.0,0.9999959990393497,0.0,1,0.0,1,4.0,0,0.0,1,41.0,0,4.0,0,0.0,1,1.0,0,0,0.4444444444444444
1587,0,,,18116.00251159179,18129.0,0.10820779639862521,1.0,0,0.0,1,3.0,0,0.0,1,9.0,0,0.0,1,18116.0,0,0.0,1,0,0.4444444444444444
1588,0,,,31.480152477394387,39.0,0.9999960933807163,1.0,0,0.0,1,2.0,0,0.0,1,31.0,0,0.0,1,0.0,1,5.0,0,0,0.4444444444444444
1589,0,,,41156.006523957105,41183.0,0.994324830911322,0.0,1,0.0,1,2.0,0,2.0,0,23.0,0,0.0,1,41156.0,0,0.0,1,0,0.4444444444444444
1590,0,,,21699.015438493978,21733.0,0.9998752440565152,0.0,1,0.0,1,6.0,0,0.0,1,25.0,0,3.0,0,21699.0,0,0.0,1,0,0.4444444444444444
1591,0,,,22.135943621178654,26.0,0.9999992691109192,1.0,0,0.0,1,2.0,0,1.0,0,22.0,0,0.0,1,0.0,1,0.0,1,0,0.4444444444444444
1592,0,,,51.64300533470143,61.0,0.9999914443586607,0.0,1,0.0,1,1.0,0,1.0,0,51.0,0,0.0,1,0.0,1,8.0,0,0,0.4444444444444444
1593,0,,,19.519221295943137,29.0,0.9999925750014599,0.0,1,0.0,1,0.0,1,2.0,0,18.0,0,7.0,0,0.0,1,2.0,0,0,0.4444444444444444
1594,0,,,49222.00020316119,49228.0,0.039527009227975585,0.0,1,0.0,1,4.0,0,0.0,1,2.0,0,0.0,1,49222.0,0,0.0,1,0,0.5555555555555556
1595,0,,,31457.018612703905,31500.0,0.995230642786979,0.0,1,0.0,1,9.0,0,1.0,0,33.0,0,0.0,1,31457.0,0,0.0,1,0,0.4444444444444444
1596,0,,,66.14378277661477,73.0,0.999997891812013,0.0,1,0.0,1,3.0,0,1.0,0,66.0,0,0.0,1,0.0,1,3.0,0,0,0.4444444444444444
1597,0,,,46.36809247747852,54.0,0.9999956274231315,0.0,1,0.0,1,0.0,1,3.0,0,46.0,0,0.0,1,0.0,1,5.0,0,0,0.5555555555555556
1598,0,,,26901.000836400122,26912.0,0.9958135835110937,1.0,0,0.0,1,2.0,0,0.0,1,6.0,0,2.0,0,26901.0,0,0.0,1,1,0.4444444444444444
1599,0,,,13.490737563232042,20.0,0.9999982578943435,1.0,0,0.0,1,2.0,0,2.0,0,13.0,0,0.0,1,0.0,1,2.0,0,0,0.3333333333333333
1600,0,,,16580.00621230282,16598.0,0.9999392434695764,0.0,1,0.0,1,3.0,0,1.0,0,14.0,0,0.0,1,16580.0,0,0.0,1,0,0.4444444444444444
1601,0,,,38719.000697332056,38731.0,0.999814710569896,0.0,1,0.0,1,1.0,0,0.0,1,4.0,0,1.0,0,38719.0,0,6.0,0,0,0.3333333333333333
1602,0,,,23.748684174075834,34.0,0.99998428750707,1.0,0,0.0,1,11.0,0,1.0,0,21.0,0,0.0,1,0.0,1,0.0,1,0,0.4444444444444444
1603,0,,,981.351618941957,1013.0,0.9999999982969797,0.0,1,0.0,1,3.0,0,0.0,1,26.0,0,2.0,0,981.0,0,1.0,0,0,0.3333333333333333
1604,0,,,35121.000355912416,35128.0,0.995130866854136,0.0,1,0.0,1,0.0,1,0.0,1,3.0,0,4.0,0,35121.0,0,0.0,1,0,0.5555555555555556
1605,0,,,10.770329614269007,18.0,0.9999886284630036,1.0,0,0.0,1,3.0,0,0.0,1,5.0,0,0.0,1,0.0,1,9.0,0,0,0.4444444444444444
1606,0,,,26.40075756488817,33.0,0.9999973180161794,1.0,0,0.0,1,4.0,0,2.0,0,26.0,0,0.0,1,0.0,1,0.0,1,0,0.4444444444444444
1607,0,,,52.05766033928148,56.0,0.9999991163579609,1.0,0,0.0,1,1.0,0,2.0,0,52.0,0,0.0,1,0.0,1,0.0,1,0,0.4444444444444444
1608,0,,,38.79432948254165,55.0,0.9999734270794574,0.0,1,0.0,1,14.0,0,3.0,0,36.0,0,0.0,1,0.0,1,2.0,0,1,0.5555555555555556
1609,0,,,76.03288762108144,79.0,0.9999993225218222,1.0,0,0.0,1,0.0,1,0.0,1,76.0,0,0.0,1,0.0,1,2.0,0,0,0.5555555555555556
1610,0,,,12380.005088851944,12394.0,0.9983289733930771,0.0,1,0.0,1,0.0,1,1.0,0,11.0,0,2.0,0,12380.0,0,0.0,1,0,0.4444444444444444
1611,0,,,16.186414056238647,24.0,0.9999916293567058,0.0,1,0.0,1,8.0,0,1.0,0,14.0,0,0.0,1,0.0,1,1.0,0,0,0.4444444444444444
1612,0,,,18.49324200890693,28.0,0.9999892104710124,0.0,1,0.0,1,2.0,0,1.0,0,16.0,0,0.0,1,0.0,1,9.0,0,0,0.4444444444444444
1613,0,,,24.63736998950984,33.0,0.999995943647697,1.0,0,0.0,1,5.0,0,1.0,0,24.0,0,0.0,1,0.0,1,2.0,0,0,0.3333333333333333
1614,0,,,18.49324200890693,24.0,0.9999975682173605,0.0,1,0.0,1,3.0,0,3.0,0,18.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1615,0,,,40299.01358594277,40336.0,0.9996944822520634,1.0,0,0.0,1,2.0,0,1.0,0,33.0,0,0.0,1,40299.0,0,0.0,1,1,0.4444444444444444
1616,0,,,58390.005017982316,58418.0,0.9879011872353707,1.0,0,0.0,1,3.0,0,0.0,1,24.0,0,0.0,1,58390.0,0,0.0,1,0,0.4444444444444444
1617,0,,,21.77154105707724,30.0,0.9999959163626355,0.0,1,0.0,1,5.0,0,2.0,0,21.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1618,0,,,15.459624833740307,27.0,0.9999852157804182,1.0,0,0.0,1,1.0,0,0.0,1,11.0,0,4.0,0,0.0,1,10.0,0,1,0.4444444444444444
1619,0,,,10990.020336650883,11015.0,0.9999958613957567,1.0,0,0.0,1,1.0,0,0.0,1,21.0,0,2.0,0,10990.0,0,0.0,1,0,0.3333333333333333
1620,0,,,28.24889378365107,34.0,0.9999983096460595,1.0,0,0.0,1,3.0,0,2.0,0,28.0,0,0.0,1,0.0,1,0.0,1,0,0.4444444444444444
1621,0,,,20.273134932713294,31.0,0.9999933028078908,1.0,0,0.0,1,6.0,0,2.0,0,19.0,0,0.0,1,0.0,1,3.0,0,1,0.4444444444444444
1622,0,,,64911.00167151944,64932.0,0.029857148095127406,1.0,0,0.0,1,2.0,0,0.0,1,14.0,0,4.0,0,64911.0,0,0.0,1,1,0.4444444444444444
1623,0,,,13.711309200802088,20.0,0.999976629195247,0.0,1,0.0,1,13.0,0,1.0,0,1.0,0,4.0,0,0.0,1,1.0,0,1,0.4444444444444444
1624,0,,,49233.013994676374,49275.0,0.040062121449814025,0.0,1,0.0,1,2.0,0,0.0,1,37.0,0,1.0,0,49233.0,0,2.0,0,1,0.4444444444444444
1625,0,,,37015.007861676866,37047.0,0.999833164744476,0.0,1,0.0,1,2.0,0,0.0,1,23.0,0,7.0,0,37015.0,0,0.0,1,0,0.4444444444444444
1626,0,,,10.44030650891055,17.0,0.9999867963253369,0.0,1,0.0,1,6.0,0,0.0,1,3.0,0,0.0,1,0.0,1,8.0,0,0,0.5555555555555556
1627,0,,,7.14142842854285,13.0,0.9999956050517177,1.0,0,0.0,1,3.0,0,0.0,1,4.0,0,0.0,1,0.0,1,5.0,0,0,0.4444444444444444
1628,0,,,39.153543900903784,51.0,0.9999881659381015,0.0,1,0.0,1,5.0,0,0.0,1,38.0,0,0.0,1,0.0,1,8.0,0,0,0.5555555555555556
1629,0,,,64911.002326262074,64933.0,0.029442719452849486,0.0,1,0.0,1,3.0,0,0.0,1,17.0,0,0.0,1,64911.0,0,2.0,0,0,0.4444444444444444
1630,0,,,14.866068747318506,23.0,0.999993304016153,0.0,1,0.0,1,4.0,0,0.0,1,13.0,0,0.0,1,0.0,1,6.0,0,0,0.5555555555555556
1631,0,,,5810.089672285618,5848.0,0.9999962316485587,0.0,1,0.0,1,1.0,0,1.0,0,32.0,0,4.0,0,5810.0,0,0.0,1,0,0.3333333333333333
1632,0,,,12.12435565298214,17.0,0.9999967487927145,1.0,0,0.0,1,5.0,0,0.0,1,11.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1633,0,,,50.32891812864648,59.0,0.9999958253697866,0.0,1,0.0,1,5.0,0,2.0,0,50.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1634,0,,,64911.00312735893,64943.0,0.030013165489323645,0.0,1,0.0,1,9.0,0,0.0,1,17.0,0,0.0,1,64911.0,0,6.0,0,1,0.5555555555555556
1635,0,,,38729.00131684265,38747.0,0.9893909595886654,0.0,1,0.0,1,5.0,0,0.0,1,3.0,0,2.0,0,38729.0,0,8.0,0,1,0.4444444444444444
1636,0,,,14806.02708358998,14840.0,0.9999943837675709,1.0,0,0.0,1,1.0,0,0.0,1,28.0,0,4.0,0,14806.0,0,0.0,1,0,0.3333333333333333
1637,0,,,58.12056434688156,64.0,0.9999979816334853,0.0,1,0.0,1,3.0,0,1.0,0,58.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1638,0,,,23.53720459187964,34.0,0.9999910774358226,1.0,0,0.0,1,2.0,0,1.0,0,22.0,0,0.0,1,0.0,1,8.0,0,1,0.4444444444444444
1639,0,,,60.844062980705026,72.0,0.9999866253588301,0.0,1,0.0,1,1.0,0,1.0,0,60.0,0,0.0,1,0.0,1,10.0,0,0,0.4444444444444444
1640,0,,,25.865034312755125,35.0,0.9999942333748663,0.0,1,0.0,1,6.0,0,2.0,0,25.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1641,0,,,8220.051763827281,8261.0,0.9999625426888875,1.0,0,0.0,1,1.0,0,0.0,1,28.0,0,4.0,0,8220.0,0,7.0,0,1,0.3333333333333333
1642,0,,,11007.023167051117,11035.0,0.9999598976578072,1.0,0,0.0,1,0.0,1,0.0,1,22.0,0,5.0,0,11007.0,0,0.0,1,0,0.4444444444444444
1643,0,,,36.42801120017397,51.0,0.9999868757585316,1.0,0,0.0,1,1.0,0,0.0,1,35.0,0,6.0,0,0.0,1,8.0,0,1,0.4444444444444444
1644,0,,,45.67274898667694,56.0,0.9999925100170057,0.0,1,0.0,1,5.0,0,0.0,1,45.0,0,0.0,1,0.0,1,6.0,0,0,0.5555555555555556
1645,0,,,17.635192088548397,25.0,0.9999970779091835,0.0,1,0.0,1,2.0,0,3.0,0,17.0,0,0.0,1,0.0,1,3.0,0,0,0.4444444444444444
1646,0,,,4010.1538623848337,4050.0,0.9994634061268487,0.0,1,0.0,1,1.0,0,0.0,1,35.0,0,2.0,0,4010.0,0,2.0,0,0,0.3333333333333333
1647,0,,,48.30113870293329,57.0,0.9999963397499196,0.0,1,0.0,1,4.0,0,0.0,1,48.0,0,3.0,0,0.0,1,2.0,0,0,0.4444444444444444
1648,0,,,46522.00203129698,46541.0,0.041517229489765106,0.0,1,0.0,1,4.0,0,0.0,1,13.0,0,0.0,1,46522.0,0,2.0,0,0,0.4444444444444444
1649,0,,,71.5122367151245,82.0,0.9999902734492273,0.0,1,0.0,1,8.0,0,3.0,0,71.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1650,0,,,48.85693400122443,63.0,0.9999771197534463,0.0,1,0.0,1,13.0,0,3.0,0,47.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1651,0,,,39.230090491866065,45.0,0.9999976476111514,0.0,1,0.0,1,1.0,0,1.0,0,39.0,0,4.0,0,0.0,1,0.0,1,0,0.4444444444444444
1652,0,,,204.47249203743763,243.0,0.9999998781156354,0.0,1,0.0,1,2.0,0,0.0,1,31.0,0,2.0,0,202.0,0,6.0,0,0,0.3333333333333333
1653,0,,,45.574115460423364,55.0,0.9999937452388,1.0,0,0.0,1,7.0,0,1.0,0,45.0,0,0.0,1,0.0,1,1.0,0,1,0.4444444444444444
1654,0,,,73.03423854604085,76.0,0.9999993239273348,1.0,0,0.0,1,0.0,1,0.0,1,73.0,0,0.0,1,0.0,1,2.0,0,0,0.5555555555555556
1655,0,,,16214.322125824441,16338.0,0.12110870203508406,0.0,1,0.0,1,2.0,0,1.0,0,21.0,0,0.0,1,16214.0,0,100.0,0,1,0.4444444444444444
1656,0,,,28892.003270801422,28911.0,0.9999319817609893,0.0,1,0.0,1,4.0,0,0.0,1,13.0,0,2.0,0,28892.0,0,0.0,1,0,0.4444444444444444
1657,0,,,36.945906403822335,47.0,0.9999911276566406,1.0,0,0.0,1,2.0,0,0.0,1,36.0,0,0.0,1,0.0,1,8.0,0,0,0.4444444444444444
1658,0,,,7.810249675906654,13.0,0.9999926075365888,0.0,1,0.0,1,0.0,1,2.0,0,2.0,0,7.0,0,0.0,1,2.0,0,0,0.4444444444444444
1659,0,,,36402.01328223482,36437.0,0.9898948322999971,1.0,0,0.0,1,2.0,0,0.0,1,31.0,0,1.0,0,36402.0,0,0.0,1,0,0.3333333333333333
1660,0,,,107.64292823962009,143.0,0.9999997960973563,1.0,0,0.0,1,5.0,0,0.0,1,34.0,0,1.0,0,102.0,0,0.0,1,0,0.3333333333333333
1661,0,,,60.959002616512684,74.0,0.9999846677915569,0.0,1,0.0,1,4.0,0,0.0,1,60.0,0,0.0,1,0.0,1,10.0,0,0,0.5555555555555556
1662,0,,,49234.00276231865,49254.0,0.039245852534400494,0.0,1,0.0,1,4.0,0,0.0,1,16.0,0,0.0,1,49234.0,0,0.0,1,0,0.5555555555555556
1663,0,,,11904.00172211009,11913.0,0.9999959288612745,0.0,1,0.0,1,6.0,0,1.0,0,0.0,1,2.0,0,11904.0,0,0.0,1,1,0.5555555555555556
1664,0,,,35132.01374814715,35166.0,0.9952121843530337,0.0,1,0.0,1,2.0,0,1.0,0,31.0,0,0.0,1,35132.0,0,0.0,1,0,0.4444444444444444
1665,0,,,17.175564037317667,21.0,0.9999991945202714,1.0,0,0.0,1,1.0,0,2.0,0,17.0,0,0.0,1,0.0,1,0.0,1,0,0.4444444444444444
1666,0,,,14102.024039122894,14130.0,0.1397934469403307,1.0,0,0.0,1,1.0,0,0.0,1,26.0,0,0.0,1,14102.0,0,0.0,1,0,0.4444444444444444
1667,0,,,35301.00199711051,35318.0,0.9949184519253734,0.0,1,0.0,1,4.0,0,0.0,1,11.0,0,2.0,0,35301.0,0,0.0,1,0,0.4444444444444444
1668,0,,,26.267851073127396,32.0,0.9999983013463971,1.0,0,0.0,1,3.0,0,2.0,0,26.0,0,0.0,1,0.0,1,0.0,1,0,0.4444444444444444
1669,0,,,85303.00214529381,85325.0,0.022828173640031646,1.0,0,0.0,1,2.0,0,0.0,1,19.0,0,0.0,1,85303.0,0,0.0,1,0,0.4444444444444444
1670,0,,,11.180339887498949,15.0,0.999999478924356,1.0,0,0.0,1,1.0,0,1.0,0,11.0,0,0.0,1,0.0,1,1.0,0,0,0.3333333333333333
1671,0,,,24.392621835300936,31.0,0.9999975250733706,1.0,0,0.0,1,1.0,0,0.0,1,24.0,0,4.0,0,0.0,1,1.0,0,0,0.3333333333333333
1672,0,,,15.033296378372908,22.0,0.9999960328825372,0.0,1,0.0,1,5.0,0,1.0,0,14.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1673,0,,,18113.01327775144,18142.0,0.10860551318759759,0.0,1,0.0,1,6.0,0,0.0,1,21.0,0,0.0,1,18113.0,0,2.0,0,0,0.4444444444444444
1674,0,,,10713.002100251824,10724.0,0.18002420626446036,0.0,1,0.0,1,2.0,0,2.0,0,1.0,0,6.0,0,10713.0,0,0.0,1,1,0.4444444444444444
1675,0,,,28.39013913315678,36.0,0.999997094448303,0.0,1,0.0,1,3.0,0,3.0,0,28.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1676,0,,,29.017236257093817,38.0,0.9999926808308099,0.0,1,0.0,1,7.0,0,3.0,0,28.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1677,0,,,29612.000624746717,29623.0,0.9977080282696181,0.0,1,0.0,1,4.0,0,1.0,0,2.0,0,4.0,0,29612.0,0,0.0,1,1,0.4444444444444444
1678,0,,,28.319604517012593,34.0,0.9999975796480544,0.0,1,0.0,1,4.0,0,1.0,0,28.0,0,0.0,1,0.0,1,1.0,0,0,0.4444444444444444
1679,0,,,5888.010699718539,5904.0,0.9998832395921597,0.0,1,0.0,1,5.0,0,1.0,0,10.0,0,0.0,1,5888.0,0,0.0,1,0,0.4444444444444444
1680,0,,,15200.02976970769,15233.0,0.9975097479095011,1.0,0,0.0,1,2.0,0,0.0,1,30.0,0,0.0,1,15200.0,0,0.0,1,0,0.4444444444444444
1681,0,,,13.228756555322953,21.0,0.9999932271344174,1.0,0,0.0,1,2.0,0,0.0,1,11.0,0,0.0,1,0.0,1,7.0,0,0,0.4444444444444444
1682,0,,,17.74823934929885,31.0,0.9999820304740505,1.0,0,0.0,1,8.0,0,0.0,1,13.0,0,0.0,1,0.0,1,9.0,0,1,0.5555555555555556
1683,0,,,74.3370701601832,88.0,0.9999739861276777,0.0,1,0.0,1,14.0,0,1.0,0,73.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1684,0,,,47530.05455498657,47614.0,0.04041434383768194,0.0,1,0.0,1,12.0,0,1.0,0,71.0,0,0.0,1,47530.0,0,0.0,1,1,0.5555555555555556
